Eye_starts_closing,Eye_most_closed_pos,Eye_starts_opening,Eye_open,Blink_type,video_id,Horse_ID,Eye_starts_closing_frame,Eye_most_closed_pos_frame,Eye_starts_opening_frame,Eye_open_frame
62.766666666666666,,,63.6,H,P-001,P,1883,,,1908
64.0,,,64.3,F,P-001,P,1920,,,1929
64.73333333333333,,,65.13333333333334,F,P-001,P,1942,,,1954
65.26666666666667,,,65.5,H,P-001,P,1958,,,1965
65.63333333333334,,,66.03333333333333,F,P-001,P,1969,,,1981
66.3,,,66.66666666666667,H,P-001,P,1989,,,2000
68.2,,,68.76666666666667,F,P-001,P,2046,,,2063
68.96666666666667,,,69.63333333333334,F,P-001,P,2069,,,2089
69.73333333333333,,,70.43333333333334,F,P-001,P,2092,,,2113
70.56666666666666,,,71.23333333333333,F,P-001,P,2117,,,2137
73.53333333333333,,,73.96666666666667,H,P-001,P,2206,,,2219
75.5,,,75.73333333333333,H,P-001,P,2265,,,2272
76.06666666666666,,,76.53333333333333,F,P-001,P,2282,,,2296
76.8,,,77.1,H,P-001,P,2304,,,2313
77.53333333333333,,,77.86666666666666,F,P-001,P,2326,,,2336
83.56666666666666,,,83.9,H,P-001,P,2507,,,2517
86.0,,,86.26666666666667,H,P-001,P,2580,,,2588
86.73333333333333,,,87.1,H,P-001,P,2602,,,2613
87.33333333333333,,,87.53333333333333,H,P-001,P,2620,,,2626
89.1,,,89.36666666666666,H,P-001,P,2673,,,2681
91.36666666666666,,,91.63333333333334,H,P-001,P,2741,,,2749
94.3,,,94.83333333333333,F,P-001,P,2829,,,2845
94.93333333333334,,,95.43333333333334,F,P-001,P,2848,,,2863
97.93333333333334,,,98.26666666666667,F,P-001,P,2938,,,2948
101.86666666666666,,,102.2,H,P-001,P,3056,,,3066
103.13333333333334,,,103.56666666666666,H,P-001,P,3094,,,3107
103.93333333333334,,,104.26666666666667,F,P-001,P,3118,,,3128
104.56666666666666,,,105.03333333333333,H,P-001,P,3137,,,3151
105.5,,,106.23333333333333,F,P-001,P,3165,,,3187
110.06666666666666,,,110.4,H,P-001,P,3302,,,3312
110.7,,,111.06666666666666,F,P-001,P,3321,,,3332
113.63333333333334,,,114.13333333333334,F,P-001,P,3409,,,3424
114.4,,,114.9,F,P-001,P,3432,,,3447
115.06666666666666,,,115.43333333333334,F,P-001,P,3452,,,3463
116.23333333333333,,,116.76666666666667,H,P-001,P,3487,,,3503
116.86666666666666,,,117.56666666666666,F,P-001,P,3506,,,3527
120.0,,,120.63333333333334,F,P-001,P,3600,,,3619
120.86666666666666,,,121.33333333333333,F,P-001,P,3626,,,3640
122.4,,,123.1,F,P-001,P,3672,,,3693
124.13333333333334,,,124.56666666666666,F,P-001,P,3724,,,3737
125.2,,,125.6,F,P-001,P,3756,,,3768
128.76666666666668,,,129.13333333333333,F,P-001,P,3863,,,3874
129.63333333333333,,,130.03333333333333,F,P-001,P,3889,,,3901
130.83333333333334,,,131.33333333333334,F,P-001,P,3925,,,3940
131.4,,,131.83333333333334,F,P-001,P,3942,,,3955
132.03333333333333,,,132.46666666666667,F,P-001,P,3961,,,3974
132.9,,,133.33333333333334,F,P-001,P,3987,,,4000
133.53333333333333,,,134.46666666666667,F,P-001,P,4006,,,4034
134.53333333333333,,,134.8,H,P-001,P,4036,,,4044
138.6,,,139.03333333333333,F,P-001,P,4158,,,4171
139.46666666666667,,,139.96666666666667,H,P-001,P,4184,,,4199
140.36666666666667,,,140.96666666666667,F,P-001,P,4211,,,4229
141.13333333333333,,,141.6,F,P-001,P,4234,,,4248
141.86666666666667,,,142.2,F,P-001,P,4256,,,4266
146.83333333333334,,,147.03333333333333,H,P-001,P,4405,,,4411
150.06666666666666,,,150.4,F,P-001,P,4502,,,4512
154.8,,,155.1,H,P-001,P,4644,,,4653
155.2,,,155.5,H,P-001,P,4656,,,4665
156.86666666666667,,,157.13333333333333,H,P-001,P,4706,,,4714
157.8,,,158.1,H,P-001,P,4734,,,4743
158.33333333333334,,,158.76666666666668,H,P-001,P,4750,,,4763
159.3,,,159.93333333333334,F,P-001,P,4779,,,4798
160.16666666666666,,,160.56666666666666,H,P-001,P,4805,,,4817
163.2,,,163.6,H,P-001,P,4896,,,4908
166.93333333333334,,,167.36666666666667,F,P-001,P,5008,,,5021
167.8,,,168.33333333333334,F,P-001,P,5034,,,5050
168.66666666666666,,,169.1,F,P-001,P,5060,,,5073
171.66666666666666,,,172.1,F,P-001,P,5150,,,5163
172.3,,,172.73333333333332,F,P-001,P,5169,,,5182
172.9,,,173.23333333333332,F,P-001,P,5187,,,5197
175.8,,,176.3,F,P-001,P,5274,,,5289
179.33333333333334,,,179.93333333333334,F,P-001,P,5380,,,5398
181.03333333333333,,,181.43333333333334,F,P-001,P,5431,,,5443
182.63333333333333,,,183.06666666666666,F,P-001,P,5479,,,5492
184.06666666666666,,,184.56666666666666,F,P-001,P,5522,,,5537
188.4,,,188.83333333333334,H,P-001,P,5652,,,5665
190.7,,,191.4,H,P-001,P,5721,,,5742
192.7,,,193.06666666666666,F,P-001,P,5781,,,5792
194.43333333333334,,,195.0,F,P-001,P,5833,,,5850
196.53333333333333,,,197.03333333333333,F,P-001,P,5896,,,5911
199.53333333333333,,,200.06666666666666,F,P-001,P,5986,,,6002
200.26666666666668,,,200.6,F,P-001,P,6008,,,6018
200.8,,,201.3,F,P-001,P,6024,,,6039
201.96666666666667,,,202.3,H,P-001,P,6059,,,6069
202.7,,,203.06666666666666,H,P-001,P,6081,,,6092
203.66666666666666,,,204.0,H,P-001,P,6110,,,6120
204.7,,,205.0,H,P-001,P,6141,,,6150
208.3,,,208.63333333333333,F,P-001,P,6249,,,6259
212.06666666666666,,,212.5,H,P-001,P,6362,,,6375
217.16666666666666,,,217.7,F,P-001,P,6515,,,6531
219.1,,,219.5,H,P-001,P,6573,,,6585
230.96666666666667,,,231.16666666666666,H,P-001,P,6929,,,6935
238.1,,,238.43333333333334,H,P-001,P,7143,,,7153
239.36666666666667,,,239.56666666666666,H,P-001,P,7181,,,7187
244.73333333333332,,,244.96666666666667,H,P-001,P,7342,,,7349
245.9,,,246.23333333333332,F,P-001,P,7377,,,7387
249.73333333333332,,,250.06666666666666,H,P-001,P,7492,,,7502
251.06666666666666,,,251.43333333333334,F,P-001,P,7532,,,7543
251.86666666666667,,,252.33333333333334,F,P-001,P,7556,,,7570
253.8,,,254.13333333333333,H,P-001,P,7614,,,7624
254.66666666666666,,,254.86666666666667,H,P-001,P,7640,,,7646
255.53333333333333,,,255.86666666666667,F,P-001,P,7666,,,7676
256.03333333333336,,,256.26666666666665,H,P-001,P,7681,,,7688
259.1666666666667,,,259.46666666666664,F,P-001,P,7775,,,7784
267.1666666666667,,,267.43333333333334,F,P-001,P,8015,,,8023
271.4,,,271.6,H,P-001,P,8142,,,8148
274.43333333333334,,,274.8666666666667,F,P-001,P,8233,,,8246
274.96666666666664,,,275.3666666666667,F,P-001,P,8249,,,8261
276.5,,,276.8666666666667,H,P-001,P,8295,,,8306
278.03333333333336,,,278.3333333333333,H,P-001,P,8341,,,8350
278.5,,,278.73333333333335,H,P-001,P,8355,,,8362
279.8666666666667,,,280.1666666666667,H,P-001,P,8396,,,8405
280.76666666666665,,,280.96666666666664,H,P-001,P,8423,,,8429
281.3333333333333,,,281.6333333333333,H,P-001,P,8440,,,8449
283.2,,,283.6,H,P-001,P,8496,,,8508
286.53333333333336,,,286.73333333333335,H,P-001,P,8596,,,8602
287.06666666666666,,,287.3666666666667,F,P-001,P,8612,,,8621
287.7,,,288.03333333333336,H,P-001,P,8631,,,8641
288.7,,,288.96666666666664,H,P-001,P,8661,,,8669
290.3666666666667,,,290.6333333333333,F,P-001,P,8711,,,8719
291.06666666666666,,,291.3333333333333,H,P-001,P,8732,,,8740
291.56666666666666,,,291.8666666666667,F,P-001,P,8747,,,8756
301.8666666666667,,,302.06666666666666,H,P-001,P,9056,,,9062
308.8333333333333,,,309.2,F,P-001,P,9265,,,9276
312.43333333333334,,,312.6333333333333,H,P-001,P,9373,,,9379
0.25020850708924103,0.3336113427856547,0.37531276063386154,0.7923269391159299,F,P-002,P,6,8.0,9.0,19
1.6680567139282736,1.9182652210175146,1.9599666388657213,2.37698081734779,F,P-002,P,40,46.0,47.0,57
2.4603836530442034,2.543786488740617,2.585487906588824,2.877397831526272,F,P-002,P,59,61.0,62.0,69
4.462051709758132,4.5037531276063385,4.545454545454545,4.920767306088407,H,P-002,P,107,108.0,109.0,118
8.590492076730609,8.715596330275229,8.757297748123436,8.96580483736447,F,P-002,P,206,209.0,210.0,215
19.057547956630525,19.22435362802335,19.26605504587156,19.557964970809007,F,P-002,P,457,461.0,462.0,469
19.64136780650542,19.683069224353627,19.724770642201836,19.891576313594662,H,P-002,P,471,472.0,473.0,477
20.475396163469558,20.600500417014178,20.642201834862384,20.767306088407004,H,P-002,P,491,494.0,495.0,498
20.934111759799833,21.059216013344454,21.10091743119266,21.3511259382819,F,P-002,P,502,505.0,506.0,512
22.977481234361967,23.102585487906588,23.144286905754797,23.394495412844037,H,P-002,P,551,554.0,555.0,561
26.146788990825687,26.230191826522102,26.271893244370307,26.563803169307757,F,P-002,P,627,629.0,630.0,637
29.524603836530442,29.774812343619683,29.81651376146789,30.108423686405338,F,P-002,P,708,714.0,715.0,722
30.19182652210175,30.316930775646373,30.35863219349458,30.692243536280234,F,P-002,P,724,727.0,728.0,736
32.86071726438699,32.9441201000834,32.98582151793161,33.319432860717264,F,P-002,P,788,790.0,791.0,799
35.279399499582986,35.40450375312761,35.446205170975816,35.696413678065056,F,P-002,P,846,849.0,850.0,856
44.57881567973311,44.70391993327773,44.74562135112594,45.07923269391159,F,P-002,P,1069,1072.0,1073.0,1081
45.37114261884904,45.45454545454545,45.49624687239366,45.7464553794829,H,P-002,P,1088,1090.0,1091.0,1097
46.03836530442035,46.16346955796497,46.205170975813175,46.497080900750625,F,P-002,P,1104,1107.0,1108.0,1115
48.87406171809842,48.95746455379483,48.99916597164304,49.33277731442869,F,P-002,P,1172,1174.0,1175.0,1183
52.835696413678065,53.044203502919096,53.085904920767305,53.461217681401166,F,P-002,P,1267,1272.0,1273.0,1282
58.715596330275226,58.840700583819846,58.882402001668055,59.257714762301916,F,P-002,P,1408,1411.0,1412.0,1421
59.466221851542954,59.549624687239366,59.591326105087575,59.841534612176815,H,P-002,P,1426,1428.0,1429.0,1435
60.13344453711426,60.25854879065888,60.30025020850709,60.508757297748126,H,P-002,P,1442,1445.0,1446.0,1451
61.05087572977481,61.09257714762302,61.13427856547123,61.38448707256047,H,P-002,P,1464,1465.0,1466.0,1472
62.71893244370308,62.8023352793995,62.8440366972477,63.13594662218515,H,P-002,P,1504,1506.0,1507.0,1514
63.84487072560467,63.92827356130108,63.96997497914929,64.17848206839032,H,P-002,P,1531,1533.0,1534.0,1539
5.020013342228152,5.120080053368913,5.136757838559039,5.353569046030687,F,P-003,P,301,307.0,308.0,321
9.206137424949967,9.2895263509006,9.306204136090727,9.506337558372248,H,P-003,P,552,557.0,558.0,570
10.840560373582388,10.923949299533023,10.940627084723149,11.09072715143429,H,P-003,P,650,655.0,656.0,665
14.342895263509005,14.509673115410273,14.5263509006004,14.809873248832554,F,P-003,P,860,870.0,871.0,888
16.644429619746496,16.74449633088726,16.77785190126751,17.011340893929287,H,P-003,P,998,1004.0,1006.0,1020
18.0787191460974,18.178785857238157,18.195463642428287,18.362241494329552,F,P-003,P,1084,1090.0,1091.0,1101
20.380253502334888,20.496997998665776,20.53035356904603,20.763842561707804,F,P-003,P,1222,1229.0,1231.0,1245
0.016683350016683352,,0.06673340006673341,0.16683350016683351,H,P-004,P,1,,4.0,10
2.6526526526526526,2.7193860527193863,2.8028028028028027,2.9529529529529532,F,P-004,P,159,163.0,168.0,177
3.4701368034701368,3.520186853520187,3.570236903570237,3.7203870537203874,F,P-004,P,208,211.0,214.0,223
10.293626960293627,,10.36036036036036,10.46046046046046,H,P-004,P,617,,621.0,627
4.120787454120787,4.220887554220888,4.270937604270938,4.554554554554555,F,P-005,P,247,253.0,256.0,273
4.788121454788121,4.971638304971639,5.038371705038372,5.3386720053386725,F,P-005,P,287,298.0,302.0,320
13.713713713713714,13.847180513847182,13.897230563897232,14.097430764097432,F,P-005,P,822,830.0,833.0,845
18.335001668335003,18.401735068401734,18.435101768435104,18.651985318651985,F,P-005,P,1099,1103.0,1105.0,1118
22.27227227227227,22.40573907240574,22.50583917250584,22.872872872872875,F,P-005,P,1335,1343.0,1349.0,1371
23.189856523189857,23.323323323323326,23.373373373373376,23.740407073740407,F,P-005,P,1390,1398.0,1401.0,1423
26.326326326326328,26.409743076409743,26.426426426426428,26.643309976643312,F,P-005,P,1578,1583.0,1584.0,1597
34.15081748415082,,34.267600934267605,34.467801134467805,H,P-005,P,2047,,2054.0,2066
0.5505505505505506,,0.6339673006339673,0.7340674007340674,H,P-006,P,33,,38.0,44
9.993326659993327,,10.076743410076745,10.176843510176845,H,P-006,P,599,,604.0,610
23.990657323990657,24.040707374040707,24.10744077410744,24.274274274274276,F,P-006,P,1438,1441.0,1445.0,1455
24.974974974974977,25.041708375041708,25.075075075075077,25.275275275275277,F,P-006,P,1497,1501.0,1503.0,1515
25.792459125792462,,25.875875875875877,26.009342676009343,H,P-006,P,1546,,1551.0,1559
29.746413079746414,29.81314647981315,29.846513179846514,30.03003003003003,F,P-006,P,1783,1787.0,1789.0,1800
30.647313980647315,30.747414080747415,30.7640974307641,30.897564230897565,F,P-006,P,1837,1843.0,1844.0,1852
32.399065732399066,32.48248248248248,32.532532532532535,32.665999332666,F,P-006,P,1942,1947.0,1950.0,1958
37.420754087420754,37.48748748748749,37.50417083750417,37.620954287620954,F,P-006,P,2243,2247.0,2248.0,2255
44.06072739406073,44.11077744411078,44.14414414414414,44.26092759426093,F,P-006,P,2641,2644.0,2646.0,2653
11.695028361695028,12.245578912245579,12.262262262262263,13.013013013013014,F,P-007,P,701,734.0,735.0,780
13.563563563563564,13.646980313646981,13.663663663663664,13.847180513847182,H,P-007,P,813,818.0,819.0,830
26.926926926926928,27.093760427093763,27.110443777110444,27.410744077410744,F,P-007,P,1614,1624.0,1625.0,1643
31.71504838171505,31.848515181848516,31.8651985318652,32.21554888221555,F,P-007,P,1901,1909.0,1910.0,1931
32.599265932599266,32.665999332666,32.68268268268268,32.899566232899566,H,P-007,P,1954,1958.0,1959.0,1972
51.53486820153487,51.76843510176844,51.785118451785124,52.23556890223557,F,P-007,P,3089,3103.0,3104.0,3131
53.2032032032032,53.553553553553556,53.57023690357024,53.853853853853856,F,P-007,P,3189,3210.0,3211.0,3228
53.87053720387054,53.97063730397064,54.1041041041041,54.688021354688026,F,P-007,P,3229,3235.0,3243.0,3278
55.42208875542209,55.488822155488826,55.50550550550551,56.00600600600601,H,P-007,P,3322,3326.0,3327.0,3357
57.79112445779113,58.25825825825826,58.29162495829163,59.175842509175844,F,P-007,P,3464,3492.0,3494.0,3547
60.310310310310314,60.74407741074408,60.76076076076076,60.79412746079413,F,P-007,P,3615,3641.0,3642.0,3644
60.84417751084418,60.910910910910914,60.9275942609276,61.177844511177845,F,P-007,P,3647,3651.0,3652.0,3667
61.19452786119453,61.277944611277945,61.29462796129463,61.6282949616283,F,P-007,P,3668,3673.0,3674.0,3694
61.678345011678346,61.745078411745084,61.76176176176176,61.945278611945284,H,P-007,P,3697,3701.0,3702.0,3713
62.045378712045384,62.16216216216216,62.178845512178846,62.5291958625292,F,P-007,P,3719,3726.0,3727.0,3748
62.59592926259593,62.69602936269603,62.712712712712715,63.06306306306306,F,P-007,P,3752,3758.0,3759.0,3780
63.27994661327995,63.39673006339673,63.413413413413416,63.76376376376377,F,P-007,P,3793,3800.0,3801.0,3822
0.6672226855713094,0.7506255212677231,0.7923269391159299,1.042535446205171,H,Y-001,Y,16,18.0,19.0,25
1.3344453711426187,1.4595496246872393,1.5012510425354462,1.7514595496246872,H,Y-001,Y,32,35.0,36.0,42
5.087572977481234,5.379482902418682,5.421184320266889,6.130108423686405,H,Y-001,Y,122,129.0,130.0,147
7.589658048373645,7.714762301918265,7.756463719766472,8.006672226855713,H,Y-002,Y,182,185.0,186.0,192
20.85070892410342,20.97581317764804,21.017514595496248,21.22602168473728,H,Y-002,Y,500,503.0,504.0,509
3.066666666666667,3.25,3.283333333333333,3.6166666666666667,F,Y-003,Y,184,195.0,197.0,217
4.0,4.116666666666666,4.15,4.333333333333333,H,Y-003,Y,240,247.0,249.0,260
4.866666666666666,5.016666666666667,5.033333333333333,5.566666666666666,F,Y-003,Y,292,301.0,302.0,334
6.666666666666667,6.816666666666666,6.85,7.216666666666667,F,Y-003,Y,400,409.0,411.0,433
7.366666666666666,7.483333333333333,7.533333333333333,7.833333333333333,F,Y-003,Y,442,449.0,452.0,470
8.9,9.016666666666667,9.033333333333333,9.183333333333334,H,Y-003,Y,534,541.0,542.0,551
9.433333333333334,9.516666666666667,9.533333333333333,9.75,H,Y-003,Y,566,571.0,572.0,585
12.1,12.233333333333333,12.25,12.566666666666666,H,Y-003,Y,726,734.0,735.0,754
14.966666666666667,15.133333333333333,15.15,15.483333333333333,H,Y-003,Y,898,908.0,909.0,929
16.5,16.6,16.616666666666667,16.833333333333332,H,Y-003,Y,990,996.0,997.0,1010
20.2,20.366666666666667,20.383333333333333,20.816666666666666,H,Y-003,Y,1212,1222.0,1223.0,1249
2.1021021021021022,,2.2188855522188855,2.335669002335669,H,Y-004,Y,126,,133.0,140
2.8028028028028027,,2.8695362028695364,3.0030030030030033,H,Y-004,Y,168,,172.0,180
31.197864531197865,,31.297964631297965,31.398064731398065,H,Y-004,Y,1870,,1876.0,1882
35.31865198531865,35.40206873540207,35.45211878545212,35.685685685685684,F,Y-004,Y,2117,2122.0,2125.0,2139
36.03603603603604,,36.13613613613614,36.28628628628629,H,Y-004,Y,2160,,2166.0,2175
40.657323990657325,,40.757424090757425,40.824157490824156,H,Y-004,Y,2437,,2443.0,2447
50.784117450784116,,50.96763430096764,51.151151151151154,H,Y-004,Y,3044,,3055.0,3066
58.6252919586253,,58.75875875875876,58.85885885885886,H,Y-004,Y,3514,,3522.0,3528
69.91991991991992,,70.08675342008675,70.22022022022023,H,Y-004,Y,4191,,4201.0,4209
70.50383717050384,,70.58725392058726,70.68735402068735,H,Y-004,Y,4226,,4231.0,4237
